,CONSTITUENCY-WISE DETAILED RESULTS,,,
,NWFP PROVINCE,,,
SL.No.,Constesting candidates,Party Affiliation,Votes Polled,
1,Mr.Khalid Iqbal Memon,Pakistan peoples Party Parlimentarians,36929,
2,Syed Asghar Hussain Rashidi,National Alliance,31841,
3,Mr.Fida Hussain Magsi,Pakistan Muslim League(N),190,
,,Valid Votes,68960,
,,Rejected Votes ,3005,
,,Total Votes ,71965,
,,Registered Voters,255723,
,,Percentage of Votes Polled to Registered Voters,28.1,%
,,NA-207 Larkana-IV,,
1,Doctor Khalid Mahmood Soomro,Muttahidda Majlis-e-Amal,26183,
2,Doctor Mazhar Mughal,Independent,303,
3,Mr.Shahid Hussain Bhutto,Pakistan peoples Party Parlimentarians,54349,
4,Mr.Arif Ali Jalbani,Pakistan Muslim League(N),915,
5,Mr.Abdul Khalique,Pakistan Muslim League(F),1173,
6,Mr.Ubedullah Lolai,Muttahida Qaumi Moment,843,
7,Mr.Farooq Ali Khan Bhutto,Pakistan Peoples Party(Sheed Bhutto),4687,
8,Mr.Manzoor Ali Lashari,Independent,2188,
,,Valid Votes,90641,
,,Rejected Votes ,4429,
,,Total Votes ,95070,
,,Registered Voters,250200,
,,Percentage of Votes Polled to Registered Voters,38,%
,,Asghar/Tanveer,,
,,NA-208 Jacobabad-I,,
1,Mr.Iftikhar Soomro,Independent,778,
2,Mr.Illahi Bakhsh Soomro,Pakistan Mulim League(QA),25639,
3,Agha Munir Ahmed Pathan,Muttahida Qaumi Moment,1118,
4,Raja Khan Jakhrani,Muttahidda Majlis-e-Amal,1997,
5,Mr.Sajjad Hussain Jakhrani,Independent,126,
6,Mr.Shahzada Wasim Shah,Pakistan Muslim League(N),55,
7,Mr.Abdul Nadeem Qureshi,Pakistan Peoples Party(Sheed Bhutto),862,
8,Mr.Meer Aijaz Hussain Jakhrani,Pakistan peoples Party Parlimentarians,40147,
,,Valid Votes,70722,
,,Rejected Votes ,3006,
,,Total Votes ,73728,
,,Registered Voters,252842,
,,Percentage of Votes Polled to Registered Voters,29.2,%
,,NA-209 Jacobabad-II,,
1,Mr.Raheem Bakhsh Soomro,Pakistan Muslim League(N),169,
2,Mr.Sikander Ali Shah,Muttahida Qaumi Moment,495,
3,Mr.Tahir Hussain Khan Khoso,Independent,349,
4,Mr.Abdul Raheem Khan Khoso,Pakistan Mulim League(QA),39024,
5,Mir Mahboob Ali Khan Bijarani ,Independent,186,
6,Mir Hazar Khan Bijarani ,Pakistan peoples Party Parlimentarians,52613,
,,Valid Votes,92836,
,,Rejected Votes ,2999,
,,Total Votes ,95835,
,,Registered Voters,281410,
,,Percentage of Votes Polled to Registered Voters,34.1,%
,,NA-210 Jacobabad-III,,
1,Dr. Vishandass,Independent,166,
2,Sardar Saleem Jan Khan Mazari,National Alliance,82810,
3,Mr.Zaffarullah Khan Domki,Independent,348,
4,Mr.Abdul Rasool Kalwar,Independent,273,
5,Mr.Abdul Rauf Khoso Advocate,Muttahida Qaumi Moment,251,
6,Mr.Muhammad Murad Khan Chachar,Pakistan Muslim League(N),129,
7,Moulvi Abdul Hafiz Bijarani ,Muttahidda Majlis-e-Amal,8087,
8,Mir Imran Khan Bijarani,Pakistan peoples Party Parlimentarians,39743,
9,Mir Ghulam Abid Khan Sundrani ,Independent,47,
10,Mir Qudaratullah Khan Sundrani,Independent,41,
11,Mir Hazar Khan Bijarani,Independent,141,
,,Valid Votes,132036,
,,Rejected Votes ,5331,
,,Total Votes ,137367,
,,Registered Voters,289394,
,,Percentage of Votes Polled to Registered Voters,47.5,%
,,Asghar/Tanveer,,
,,NA-211 Nausheroferoze-I,,
1,Mr.Allahando Shah alias Zafar Ali Shah ,Independent,18,
2,Dr. Abdul Ghaffar Khan Jatoi ,National Alliance,83403,
3,Mr.Zulfiqar Ali Behan,Pakistan peoples Party Parlimentarians,43220,
4,Mr.Arif Mustafa Jatoi,Independent,70,
5,Mr. Aziz Ahmed Behan,Independent,688,
6,Mr.Ghulam Asghar Abbasi,Muttahida Qaumi Moment,906,
7,Mr. Faisal Zaman Jatoi ,Independent,63,
8,Mr.Qurban Ali ,Independent,255,
9,Mr.Mohamad Akram Mughal,Pakistan Muslim League(N),609,
,,Valid Votes,129232,
,,Rejected Votes ,2610,
,,Total Votes ,131842,
,,Registered Voters,329798,
,,Percentage of Votes Polled to Registered Voters,40,%
,,NA-212 Nausheroferoze-II,,
1,Mr.Ibraheem Shah ,Independent,1208,
2,Mr.Allahandho Shah @ Zafar Ali Shah ,Pakistan peoples Party Parlimentarians,76470,
3,Mr.Khalid Akhtar Jatoi,National Alliance,60121,
4,Mr.Khalid Mian Rajper ,Sindh Urban-Rurel Alliance,112,
5,Mr.Sajjad Hussain Shah ,Independent,97,
6,Sayed Amanullah Shah,Independent,26,
7,Sayed Sarfraz Hussain Shah ,Independent,51,
8,Sayed Murad Ali Shah,Independent,79,
9,Mr.Sher Mohammad Baloch,Independent,67,
10,Mr.Ghullam Shabir Lakho,Pakistan Muslim League(N),1220,
11,Mr.Mohammad Ali Malak,Pakistan Tehreek-e-Insaf,162,
,,Valid Votes,139613,
,,Rejected Votes ,3172,
,,Total Votes ,142785,
,,Registered Voters,324754,
,,Percentage of Votes Polled to Registered Voters,44,%
,,NA-213 Nawabshah-I,,
1,Mr.Ameer Ali Khaskheli ,Independent,62,
2,Sardar Ahmed ,Pakistan Muslim League(N),1811,
3,Syed Irshad Hussain Shah ,Independent ,272,
4,Syed Amjad Hussain Shah ,Independent ,1009,
5,Syed Bagh Ali Shah ,Independent,154,
6,Syed Zahid Hussain Shah ,Pakistan Mulim League(QA),28824,
7,"Mr.Abdul Hadi Khoso, Advocate",Pakistan Tehreek-e-Insaf,530,
8,Azra Fazal,Pakistan peoples Party Parlimentarians ,75237,
9,Mr.Ghulam Hyder Rahu ,Muttahida Qaumi Moment,20877,
10,Mr.Farooq Ahmed Chandio,Independent,279,
11,Fozia Iqbal ,Independent,115,
12,Malik Mohammad Iqbal ,Sunni Tehreek,100,
,,Valid Votes,129270,
,,Rejected Votes ,3183,
,,Total Votes ,132453,
,,Registered Voters,330639,
,,Percentage of Votes Polled to Registered Voters,40.06,%
,,Asghar/Tanveer,,
,NA-214 Nawabshah-II,,,
1,Mr.Bahar Ali Shah,Muttahidda Majlis-e-Amal,1193,
2,Dr. Bahadur Khan Dahri,Independent,679,
3,Syed Ghulam Mustafa Shah,Pakistan peoples Party Parlimentarians,60267,
4,Syed Mehmood Ahmed Shah ,Independent,234,
5,Mr.Shahnawaz Lakhmir ,Muttahida Qaumi Moment,956,
6,Mr.Farooque Ahmed Chandio ,Independent,999,
7,Fozia Iqbal ,Independent,286,
8,Mr.Mumtaz Ahmed Rahu,National Alliance,46188,
,,Valid Votes,110802,
,,Rejected Votes ,2754,
,,Total Votes ,113556,
,,Registered Voters,305810,
,,Percentage of Votes Polled to Registered Voters,37.1,%
,,NA-215 Khairpur-I,,
1,Mr.Allah Warayo Soomro,National Alliance ,1251,
2,Mr.Habib Ur Rehman Shaikh,Pakistan Muslim League(F),6319,
3,Mr.Sher Mohammad Phulpoto,Independent,36438,
4,Mr.Tahir Imtiaz Phulpoto,Independent,163,
5,Mr.Abdul Qayyum Shaikh,Pakistan Tehreek-e-Insaf,1097,
6,Mr.Ghulam Hyder Phulpoto,Pakistan Muslim League(N),1918,
7,Mr.Ghulam Qadir Sattar Mehar,Independent,181,
8,Mr.Manzoor Hussain Ansari Advocate,Muttahida Qaumi Moment,3477,
9,Mr.Manzoor Hussain Wasan,Pakistan peoples Party Parlimentarians,62447,
10,Mr.Munwar Ali Wasan,Independent,28,
,,Valid Votes,113319,
,,Rejected Votes ,2781,
,,Total Votes ,116100,
,,Registered Voters,302490,
,,Percentage of Votes Polled to Registered Voters,38.4,%
,,NA-216 Khairpur-II,,
1,Mr.Bashir Ahmed Bahnban,Independent,228,
2,Syed Javed Ali Shah ,Pakistan peoples Party Parlimentarians,58735,
3,Rashdi,Independent,312,
4,Syed Saddaruddin Shah ,Pakistan Muslim League(F),63520,
5,Mr.Shoukat Ali Rajpar,Independent,108,
6,Mr.Mumtaz Hussain Sahito,Muttahidda Majlis-e-Amal,1076,
,,Valid Votes,123979,
,,Rejected Votes ,2456,
,,Total Votes ,126435,
,,Registered Voters,301400,
,,Percentage of Votes Polled to Registered Voters,41.9,%
,,NA-217 Khairpur-III,,
1,Pir Syed Ahmed Raza Shah Jillani ,Independent,2230,
2,Pir Syed Fazal Ali Shah Jillani,Pakistan peoples Party Parlimentarians,54388,
3,Hakim Rehmatullah Abbasi,Independent,154,
4,Sardar Shah Dino,Pakistan Muslim League(N),574,
5,Syed Moharram Ali Shah,Pakistan Muslim League(F),47308,
6,Mr.Ghulam Mustafa Sahito (Retired),Independent,164,
7,Mr.Nadeem Ahmed Hashmi,Pakistan Awami Tehreek,2512,
,,Valid Votes,107330,
,,Rejected Votes ,3410,
,,Total Votes ,110740,
,,Registered Voters,290832,
,,Percentage of Votes Polled to Registered Voters,38.1,%
,,Asghar/Tanveer,,
,,NA-218 Hyderabad-I,,
1,Mr.Peeral Majeedano,Pakistan Peoples Party(Sheed Bhutto),3168,
2,Mr.Rasool Bux Memon ,Muttahida Qaumi Moment,3615,
3,Mr.Shahabuddin Shah ,Pakistan Mulim League(QA),3277,
4,Makhdoom Muhammad Amin Faheem ,Pakistan peoples Party Parlimentarians,102059,
,,Valid Votes,112119,
,,Rejected Votes ,1105,
,,Total Votes ,113224,
,,Registered Voters,276462,
,,Percentage of Votes Polled to Registered Voters,41,%
,,NA-219 Hyderabad-II,,
1,Mr.Ahmed Ali Khan Naghar ,Pakistan Tehreek-e-Insaf,495,
2,Prof. Khalid Wahab ,Muttahida Qaumi Moment,36755,
3,Choudhary Bashir Ahmed Advocate ,Pakistan peoples Party Parlimentarians,8762,
4,Dr. Saleem Hyder ,Mohajir Ittehad Tehrik,262,
5,Mr.Sohail Akhtar Siddiqui Advocate ,Mohajar Qaumi Movement Pakistan,661,
6,Syed Sarfraz Ali Advocate ,Pakistan Muslim League(F),313,
7,Syed Mushtaque Ali Qadri ,Pakistan Awami Tehreek ,1023,
8,Mr.Shabbir Ahmed ,Pakistan Muslim League(N),1434,
9,Mr.Zaheer Ahmed ,Sunni Tehreek,2818,
10,Mr.Kaleem Khan,Tehrik-e-Istaqlal,84,
11,Mr.Mohammad Iqbal Shaikh,Pakistan Mulim League(QA),2385,
12,Mr.Mohammad Shamim Shaikh,Independent,54,
13,Mr.Mushtaque Ahmed Khan,Muttahidda Majlis-e-Amal,16986,
,,Valid Votes,72032,
,,Rejected Votes ,506,
,,Total Votes ,72538,
,,Registered Voters,236225,
,,Percentage of Votes Polled to Registered Voters,30.7,%
,,NA-220 Hyderabad-III,,
1,Mr.Aftab Ahmed Shaikh Advocate,Muttahida Qaumi Moment,40580,
2,Dr. Sahibzada Abul Khair Muhammad Zubair ,Muttahidda Majlis-e-Amal,41190,
3,Mr.Shabbir Hussain Hashmi ,Pakistan Mulim League(QA),471,
4,Mr.Shujaulddin Shaikh ,Independent,101,
5,Mr.Sharif ,Sunni Tehreek,1302,
6,Mr.Shahzad Hussain ,Pakistan Awami Tehreek,207,
7,Mr.Abdul Qadeer Ansari ,Mohajar Qaumi Movement Pakistan,826,
8,Mr.Muhammad Azam Qureshi ,Independent,427,
9,Mr.Mohammad Hanifsiddiqui,Pakistan Muslim League(N),643,
10,Mr.Mohammad Irfan Qureshi ,Pakistan peoples Party Parlimentarians,3579,
11,Mir Haider Ali Khan Talpor,Pakistan Tehreek-e-Insaf,1414,
,,Valid Votes,90740,
,,Rejected Votes ,1197,
,,Total Votes ,91937,
,,Registered Voters,273607,
,,Percentage of Votes Polled to Registered Voters,33.6,%
,,NA-221 Hyderabad-IV,,
1,Syed Amir Ali Shah Jamot ,Pakistan peoples Party Parlimentarians,44899,
2,Syed Shahabuddin Shah ,Pakistan Mulim League(QA),12966,
3,Mr.Shabbir Hussain Bajkani ,Muttahida Qaumi Moment,7136,
4,Moula Bukhsh Mashori ,Pakistan Peoples Party(Sheed Bhutto),1230,
5,Mr.Dost Muhammad Serai,Qaumi Jamhoori Party,617,
6,Mr.Badarun Nisa Qazi ,Pakistan Muslim League(N),362,
7,Mir Sher Muhammad Talpur,Pakistan Tehreek-e-Insaf,285,
8,Mr.Abdul Sattar Khan ,Pakistan Awami Tehreek,250,
9,Syed Ali Hussain Shah ,Independent,219,
10,Mr.Dost Muhammad Chana ,Labour Party Pakistan,181,
11,Mr.Qaisar Khan Talpur,Independent,121,
,,Valid Votes,68266,
,,Rejected Votes ,1466,
,,Total Votes ,69732,
,,Registered Voters,223681,
,,Percentage of Votes Polled to Registered Voters,31.2,%
,,Asghar/Tanveer,,
,,NA-222 Hyderabad-V,,
1,Mr.Asadullah Anwer Baloch,Muttahida Qaumi Moment,3338,
2,Pir Sajjad Saeed Jan Sarhandi ,National Alliance,34627,
3,Mr.Saood Ahmed Farooqui ,Independent,387,
4,Syed Qamar Zaman Shah ,Independent,258,
5,Syed Naveed Qammar ,Pakistan peoples Party Parlimentarians,53705,
6,Mr.Qadeer Khan Gaddi ,Pakistan Muslim League(N),81,
7,Mir Hyder Ali Khan Talpur ,Pakistan Tehreek-e-Insaf,109,
,,Valid Votes,92505,
,,Rejected Votes ,1794,
,,Total Votes ,94299,
,,Registered Voters,262149,
,,Percentage of Votes Polled to Registered Voters,36,%
,,NA-223 Hyderabad-VI,,
1,Adeeba Gul Magsi,Independent,28610,
2,Mr.Saqib Jan Babar ,Awami Qaidat Party,784,
3,Samina Arif Rajput,Muttahida Qaumi Moment,7515,
4,Mr.Dilshad Ahmed ,Pakistan Mulim League(QA),206,
5,Dr. Nawaz Ali Nizamani ,Muttahidda Majlis-e-Amal,5669,
6,Mr.Shah Jahan Memon ,Independent,1614,
7,Mr.Shamshad Sattar Bachani ,Pakistan peoples Party Parlimentarians,50624,
8,Mr.Mohammad Amin Jarwar ,Independent,2429,
9,Mr.Masood-Ul-Nabi ,Independent,390,
,,Valid Votes,97841,
,,Rejected Votes ,2827,
,,Total Votes ,100668,
,,Registered Voters,274892,
,,Percentage of Votes Polled to Registered Voters,36.6,%
,,NA-224 Badin-I,,
1,Mr.Zulfiqar Ali Nizamani,Independent,296,
2,Syed Kousar Raza ,Pakistan Peoples Party(Sheed Bhutto),418,
3,Mr.Abdul Sattar Srewal ,Independent,428,
4,Mr.Ghulam Ali Nizamani,Pakistan peoples Party Parlimentarians,70231,
5,Mr.Muhammad Ishaque Thebo,Pakistan Muslim League(N),144,
6,Mr.Muhammad Akram Nizamani ,Independent,65904,
7,Mr.Muhammad Aleem Qaim Khani,Muttahida Qaumi Moment,1203,
8,Mr.Noor Nabi Muhammad Salih Memon,Pakistan Tehreek-e-Insaf,161,
9,Mr.Yar Mohammad Talpur,Independent,228,
,,Valid Votes,139013,
,,Rejected Votes ,2582,
,,Total Votes ,141595,
,,Registered Voters,364228,
,,Percentage of Votes Polled to Registered Voters,38.9,%
,,NA-225 Badin-II,,
1,Mr.Asghar Ali Perhiar,Muttahida Qaumi Moment,1297,
2,Mr.Khan Mohammad Halipota,Pakistan Mulim League(QA),33400,
3,Dr. Fehmida Mirza,Pakistan peoples Party Parlimentarians,71537,
4,Mr.Abdullah Sheedi,Independent,2169,
5,Mr.Muhammad Umer Farooq Chima,Pakistan Muslim League(N),237,
6,Mir Haider Ali Khan Talpur,Pakistan Tehreek-e-Insaf,279,
7,Mr.Yar Mohammad Talpur,Independent,538,
,,Valid Votes,109457,
,,Rejected Votes ,2618,
,,Total Votes ,112075,
,,Registered Voters,297293,
,,Percentage of Votes Polled to Registered Voters,37.7,%
,,Asghar/Tanveer,,
,,NA-226 Mirpurkhas-I,,
1,"Mr.Anwar Jamal, Advocate",Sunni Tehreek,1690,
2,Pir Aftab Hussain Shah Jilani,Pakistan peoples Party Parlimentarians,63638,
3,Rais Ahmed Khan,Muttahida Qaumi Moment,35221,
4,Mr.Sarfraz Ali Junejo,Independent,185,
5,Mr.Shamsuddin Sheikh,Independent,67,
6,Mr.Abdul Saeed Qureshi,Independent,56,
7,Mr.Abdul Ghaffar Qureshi,Pakistan Mulim League(QA),4077,
8,Mr.Mujeeb-ul-Haque,Independent,75,
9,Mr.Mohamad Rizwan,Mohajar Qaumi Movement Pakistan,565,
10,Mr.Muzzaffar Ali Leghari,Pakistan Muslim League(F),4127,
11,Moulana Mushtaque Ahmed Naqshbandi,Muttahidda Majlis-e-Amal,5610,
,,Valid Votes,115311,
,,Rejected Votes ,2519,
,,Total Votes ,117830,
,,Registered Voters,261129,
,,Percentage of Votes Polled to Registered Voters,45.1,%
,,NA-227 Mirpurkhas-II,,
1,Mr.Jameel Ahmed,Independent,63,
2,Chaudhary Mohammad Aslam Gill,Independent,172,
3,Dr. Naeem Ahmed Khan,Pakistan Muslim League(F),2736,
4,Syed Irfan Ali Shah,Independent,223,
5,Syed Qurban Ali Shah,Pakistan peoples Party Parlimentarians,56627,
6,Mr.Shah Nawaz,National Alliance,11526,
7,Mr.Shabbir Ahmed Qaim Khani,Muttahida Qaumi Moment,21117,
8,Mr.Ali Hassan Khan Qaim Khani,Pakistan Awami Tehreek,36,
9,Mr.Fatehyab Ali Khan,Pakistan Mazdoor Kissan Party,54,
10,"Mr.Gulab Khan Qaim Khani, Advocate",Independent,53,
11,Mr.Muhammad Asad Ali Khan Junejo,Independent,112,
12,"Mr.Mohammed Umer Khan Qaim Khani, Advocate",Muttahidda Majlis-e-Amal,3149,
13,Mukhdoom Shah Nawaz,Pakistan Muslim League(N),10850,
14,Mukhdoom Atta Hussain,Independent,189,
,,Valid Votes,106907,
,,Rejected Votes ,3331,
,,Total Votes ,110238,
,,Registered Voters,259929,
,,Percentage of Votes Polled to Registered Voters,42.4,%
,,Asghar/Tanveer,,
,,NA-228 Mirpurkhas-III,,
1,Mr.Rijhumal Shewni ,Independent,34,
2,Syed Ali Mardan Shah,Independent,2107,
3,Mr.Abdul Munaim Khan,Pakistan Muslim League(N),490,
4,Mr.Ghulam Mustafa Wahid,Muttahida Qaumi Moment,842,
5,Mr.Kishan Chand Perwani,National Alliance,48905,
6,Mr.Muhammad Essa Nagori,Pakistan Tehreek-e-Insaf,704,
7,Nawab Muhammad Yousuf Talpur,Pakistan peoples Party Parlimentarians,58161,
,,Valid Votes,111243,
,,Rejected Votes ,2999,
,,Total Votes ,114242,
,,Registered Voters,261464,
,,Percentage of Votes Polled to Registered Voters,43.7,%
,,NA-229 Tharparkar-I,,
1,Mr.Arbab Haji Abdullah,Independent,434,
2,Mr.Arbab Ghulam Rahim,National Alliance,86196,
3,Mr.Allah Rakhio,Independent,193,
4,Engineer Gianchand,Independent,1382,
5,Mr.Gul Muhammad Lot ,Pakistan Peoples Party Parliamentarians,34342,
6,Mr.Gumansingh ,Independent,13,
,,Valid Votes,122560,
,,Rejected Votes ,3054,
,,Total Votes ,125614,
,,Registered Voters,250983,
,,Percentage of Votes Polled to Registered Voters,50,%
,,NA-230 Tharparkar-II,,
1,Mr.Arbab Abdul Malik,Independent,351,
2,Pir Imdad Ali Shah Jilani,Pakistan peoples Party Parlimentarians,36785,
3,Pir Gul Muhammad Shah,Independent,503,
4,Mr.Ghulam Hyder Samejo,National Alliance,59639,
5,Mr.Ghulam Muhammad Lot,Independent,248,
6,Mr.Muhammad Malook,Independent,21,
,,Valid Votes,97547,
,,Rejected Votes ,4157,
,,Total Votes ,101704,
,,Registered Voters,212494,
,,Percentage of Votes Polled to Registered Voters,47.9,%
,,NA-231 Dadu-I,,
1,Dr. Abdul Hameed Rajput,Pakistan Muslim League(N),239,
2,Syed Jalal Mehmood,Independent,39320,
3,Syed Zain-Ul-Abdin,Independent,174,
4,Shaikh Israil,IndeIndependentdent,275,
5,Mr.Ali Nawaz Shoro,Muttahida Qaumi Moment,4035,
6,Mr.Mohammad Suleman Bhalai,Pakistan Peoples Party(Sheed Bhutto),135,
7,Nawab Abdul Ghani Talpur,Pakistan peoples Party Parlimentarians,76568,
,,Valid Votes,120746,
,,Rejected Votes ,2422,
,,Total Votes ,123168,
,,Registered Voters,340793,
,,Percentage of Votes Polled to Registered Voters,36.1,%
,,Asghar/Tanveer,,
,,NA-232 Dadu-II,,
1,Mr.Ahmed Khan Lund,Pakistan Mulim League(QA),41982,
2,Mr.Asghar Ali Panhwar,Independent,247,
3,Mr.Bashir Ahmed Chana,Independent,448,
4,"Mr.Hussain Bux Solangi, Advocate",Muttahida Qaumi Moment,1249,
5,Mr.Rafique Ahmed Jamali,Pakistan peoples Party Parlimentarians,56814,
6,Mr.Zafar Ali Bhand,Pakistan Muslim League(N),133,
,,Valid Votes,100873,
,,Rejected Votes ,2628,
,,Total Votes ,103501,
,,Registered Voters,277302,
,,Percentage of Votes Polled to Registered Voters,37.3,%
,,NA-233 Dadu-III,,
1,Mr.Rafique Ahmed Mahessar,Pakistan peoples Party Parlimentarians,52784,
2,Mr.Talat Iqbal Mahessar,Independent,269,
3,Mr.Liaqat Ali Jatoi,Pakistan Mulim League(QA),62388,
,,Valid Votes,115441,
,,Rejected Votes ,1829,
,,Total Votes ,117270,
,,Registered Voters,329858,
,,Percentage of Votes Polled to Registered Voters,35.6,%
,,NA-234 Sanghar-I,,
1,Haji Khuda Bux Nizamani,Pakistan Muslim League(F),61741,
2,Mian Aijaz Ahmed Shafi,Pakistan Muslim League(N),24474,
3,Mr.Abid Hussain Rind,Pakistan peoples Party Parlimentarians,9165,
4,Mr.Abdul Malik Shar,Muttahida Qaumi Moment,4441,
5,Haji Ali Akber Bughti,Jamhoori Wattan Party,1888,
6,Haji Khuda Bux Rajar,Independent,184,
7,Mr.Hussain Bux Nizamani,Independent,139,
8,Mr.Amjad Ghori,Mohajar Qaumi Movement Pakistan,125,
9,Raja Liaquat Ali,Independent,77,
10,Mr.Saddiq Ali Leghari,Independent,64,
,,Valid Votes,102298,
,,Rejected Votes ,4061,
,,Total Votes ,106359,
,,Registered Voters,242471,
,,Percentage of Votes Polled to Registered Voters,43.9,%
,,NA-235 Sanghar-II,,
1,Mr.Jian Khan Sarfraz Rajar ,Pakistan peoples Party Parlimentarians,5212,
2,"Dr. Taj Muhammad, ",Muttahida Qaumi Moment,1609,
3,Qazi Abdul Qudus Rajar,Pakistan Muslim League(F),61671,
4,Mr.Mujeebullah Hinjorjo,Independent,92,
5,Mr. Muhammad Asad Ali Khan Junejo,Independent,34888,
,,Valid Votes,103472,
,,Rejected Votes ,2341,
,,Total Votes ,105813,
,,Registered Voters,230238,
,,Percentage of Votes Polled to Registered Voters,46,%
,,Asghar/Tanveer,,
,,NA-236 Sanghar-III,,
1,Mr.Muhammad Khan Junejo,Pakistan Muslim League(F),66543,
2,Mr.Fida Hussain Dero,Pakistan peoples Party Parlimentarians,56628,
3,Mr.Muhammad Hashim Chandio,Muttahida Qaumi Moment,8413,
4,Mr.Muhammad Rizwan Khan,Mohajar Qaumi Movement Pakistan,661,
5,Mr.Sikandar Hayat Dero,Independent,159,
6,Mr.Abdul Rahmam Thahim,Independent,113,
7,Mr.Ghulam Murtaza Junejo,Independent,58,
8,Mr.Mukhtiar Ali Shoro,Independent,58,
9,Mr.Ghulam Muhammad,Independent,53,
10,Dr. Abdullah Rind,Independent,20,
,,Valid Votes,132706,
,,Rejected Votes ,1045,
,,Total Votes ,133751,
,,Registered Voters,290977,
,,Percentage of Votes Polled to Registered Voters,46,%
,,NA-237 Thatta-I,,
1,Dr. Abdul Wahid Soomro ,Pakistan peoples Party Parlimentarians,53616,
2,Syed Ayaz Ali Shah Sheerazi ,Pakistan Mulim League(QA),57195,
3,Syed Mehar Ali Shah,Muttahida Qaumi Moment,3606,
4,Moulvi Ahmed Alias Abu Al-Ashraf Soomro,Muttahidda Majlis-e-Amal,2874,
,,Valid Votes,117291,
,,Rejected Votes ,4216,
,,Total Votes ,121507,
,,Registered Voters,329639,
,,Percentage of Votes Polled to Registered Voters,36.9,%
,,NA-238 Thatta-II,,
1,Mr.Arbab Wazir Ahmed Memon,Pakistan peoples Party Parlimentarians,40722,
2,Mr.Muhammad Ahsan Nuhrio ,Pakistan Tehreek-e-Insaf,472,
3,Mr.Muhammad Ali Malkani ,Pakistan Mulim League(QA),70233,
4,Mr.Muhammad Younis Bhan ,Pakistan Peoples Party(Sheed Bhutto),243,
5,Molvi Abdul Ghafoor Qassmi ,Muttahidda Majlis-e-Amal,4699,
,,Valid Votes,116369,
,,Rejected Votes ,2770,
,,Total Votes ,119139,
,,Registered Voters,286897,
,,Percentage of Votes Polled to Registered Voters,41.5,%
,,Asghar/Tanveer,,
,,NA-239 Karachi-I,,
1,Hakim Qari Gul Rehman,Muttahidda Majlis-e-Amal ,22164,
2,Mr.Iftikhar Hussain,Pakistan peoples Party Parlimentarians,21461,
3,Mr.Ashiq Hussain Qureshi,Muttahida Qaumi Moment,11199,
4,Mr.Akhtar Pervaiz,Pakistan Mulim League(QA),4527,
5,Mian Ejaz Ahmad Shaffi,Pakistan Muslim League(N) ,3871,
6,Mr.Muhammad Qasim Sherazi,Pak Muslim Alliance ,3621,
7,Mr.Amanullah Paracha ,Pakistan Tehreek-e-Insaf ,2824,
8,Syed Zia Abbas ,National Alliance ,1797,
9,Dr. M. Hanif Khan,Awami National Party ,1136,
10,Mr.Saadullah Khan,Pakistan Freedom Party ,533,
11,Mr.Muhammad Aijaz Ul Haq ,Pakistan Muslim League(Z) ,366,
12,Syed Hafeez ud Din,Independent ,281,
13,Dr. S. M. Hussain ,Independent ,222,
14,Mr.Mohammad Hanif,Independent ,113,
15,Mr.Lal Badshan ,Independent,103,
16,Mr.Saleem Zia ,Independent,86,
17,Mr.Mushahid Ullah Khan ,Independent ,82,
18,Mr.Mohammad Tariq Afridi,Independent ,64,
,,Valid Votes,74450,
,,Rejected Votes ,1323,
,,Total Votes ,75773,
,,Registered Voters,228031,
,,Percentage of Votes Polled to Registered Voters,33.2,%
,NA-240 Karachi-II,,,
1,Mr.Iftikhar Shah Bukhari,Pakistan Awami Tehreek ,508,
2,Mr.Aurangzeib Ghori ,Independent ,20,
3,Mr.Bashir Ahmed Mangnejo.,Independent,40,
4,Dr. Iqtidar Hussain,Awami National Party,1815,
5,Mr.Sarkaruddin Advocate,Muttahida Qaumi Moment,30408,
6,Syed Haider Abbas Rizvi,Independent ,39,
7,Shamim Minhas,Independent ,124,
8,Mr.K.S. Mujahid Khan Baloch,Pakistan Mulim League(QA),6090,
9,Mian Ejaz Shafi,Pakistan Muslim League(N) ,2124,
10,Mr.Muhammad Islam,Independent ,90,
11,Mr.Muhammad Iftikhar Ahmed Bhatti,Sunni Tehreek ,6063,
12,Mr.Muhammad Buksh Baloch,Pakistan Peoples Party(Sheed Bhutto) ,985,
13,Mr.Muhammad Buksh Lashari @ Bakshan Baloch,Pakistan peoples Party Parlimentarians,15374,
14,Moulana Shireen Muhammad,Muttahidda Majlis-e-Amal ,22764,
,,Valid Votes,86444,
,,Rejected Votes ,892,
,,Total Votes ,87336,
,,Registered Voters,222359,
,,Percentage of Votes Polled to Registered Voters,39.3,%
,,Asghar/Tanveer,,
,NA-241 Karachi-III,,,
1,Mr.A. Razique Khan ,Pakistan Mulim League(QA),1157,
2,Mr.M. Gulzar Ahmed Khaliqui,Independent ,87,
3,Dr. Muhammad Ismail,Independent,88,
4,Syed Shahid Ali Advocate,Mohajar Qaumi Movement Pakistan,649,
5,Mr.Aqil Khan ,National Alliance ,408,
6,Mr.Abdul Qayyum Khan Advocate,Pakistan peoples party(Sherpao) ,331,
7,Mr.Ali Asghar Khan Sawati,Pakistan Tehreek-e-Insaf ,583,
8,Mr.Feroze Uddin Rehmani,Muttahida Qaumi Moment ,26333,
9,Lt. Commander ® Raza Hussain Shah,Independent,69,
